rating,review,sentiment_label,sentiment_score
9,"i have to say probley the best series so far ****may contain Spoilers*****what made it good was the Return of some Old Enemies including the soltarans the Daleks and the main man DavrosI Think David Tenant is the Best doctor by far Catherine Tate as new assistant Donna Noble works Really Well and there is some fantastic comedy scenes & seirous Scenes as well as the return of Billie piper(Rose Tyler)and Martha Jones,Captain jack,Sarah Jane Smith, Mickey smith K9 & Jackie Tyler But I Have to say Best Part was the return of Davros as evil as ever with the DaleksAlso Bernard Cribbins is a great actor and had some Great scenes in this series Can't wait for Christmas The cybermen are backFantastic 9/10",NEGATIVE,0.9998028874397278
6,"Were the writers so scared having a lady doctor will scare off the crowd, that they had to get her 3 more companions? THREE?
She could have an actual character curve, but I'm already exhausted from all the extra noize the other characters are making. Nobody it getting a good character story! WTF?
Was waiting for this for quite a while, and boo. Really BOO.",NEGATIVE,0.6771644949913025
1,"This show which I grew up watching in the early 70's and loved the 9, 10 and even most of the 11th and some of the 12th doctors is now unwatchable with such poor writing. Even Jodies Dr had so much potential but Chickyballs has destroyed the show and sounds lime it's lost with a whole history rewrite. Sad.",NEGATIVE,0.9993896484375
,"Please, please, please BBC return Dr Who to being sci-fi programme. Since Chris Chibnall took over the series the stories have been abysmal. The Christmas episode was the final straw for me. Stupid non-story, instantly forgettable and boring? I'm so disappointed.
I watch all earlier episodes that are played on other channels but I have rewatched 1 episode of Whittakers doctor.
So sad have watched this show from start with William Hartnell, except for the Sylvester McCoy doctor.",NEGATIVE,0.9982625842094421
10,"I wrote this a while ago now, and I just needed to add to it after hearing about Russel T.'s decision to leave the series, and it potentially ending after Season Four... I LOVE this show, and I just needed to... in some way, have a small protest to this decision. EVEN IF RUSSEL T. LEAVES... PLEASE DO NOT END THE SHOW!! As later stated in this comment, it is such a change and so fresh compared to all this other drivel we are fed these days! I was so happy the other day when I watched BBC Entertainments 'Next Month' and to find out that they were showing The Christmas Invasion, it may be an old episode to many viewers but out here we have only been given up to the end of Season One so far, and I am eagerly anticipating watching the Season Three finale's when I am in England next week. I really thought that after FINALLY finding a show that I can easily enjoy, that it would stick around for a while... I only discovered it this Janurary and now I've discovered that it is probably going off air next year... a bit of a stab in the heart if you ask me...Personally, the standard of TV today is slipping, and fast. Living in Asia as a teenager, I find it hard even with all the 100 or so channels we have to choose from, to find one that shows a decent programme on.There are maybe around five or six television series that interest me in the slightest. With all this garbage such as Heroes (and I must point out that the best thing about this show is Eccelstons on/off appearances), Prison Break, Desperate Houswives.. I am sure that many people, who are not so easily amused by the everyday, standard television show, do find it hard to find a new, and interesting show.Here is your answer. I haven't watched much of the old Doctor Who series, in fact I've only watched the first four episodes of the first ever series, all the way back from 1963. And of course, as most who have watched the old episodes, I love the old Doctor Who episodes to. But this new Doctor Who is, as expected, different.I know many people dislike the first episode, 'Rose', and to be honest, I was a little worried when I first watched it earlier this year. But I quickly warmed to the series, and became very upset with the fact that BBC Entertainment stopped at only the first series. So irritated that I have taken every opportunity to watch Doctor Who by buying, renting, and borrowing all the DVDs I can of the second series. And from the clips I have seen from the new series, this has become one of my favourite shows to date.Its different, from other shows on these days, and also it has regenerated itself from the old series into a show that young people nowadays are more likely to enjoy. Some more hardcore fans of the old series would find that this new series is pathetic to them, but that is the difference in generations, and there will always be some dispute over this.As a 21st century show, Doctor Who is doing brilliantly, and I feel that I can watch it as many times I wish, and not once have I been bored out of my mind with the show. And with the budget their size, the special effects are pretty amazing for sci-fi show... especially in comparison to many of the other shows that I see.",POSITIVE,0.9939802885055542
10,"I was looking forward for days, no weeks, to the holiday edition of Doctor Who. It going to be fab to be sitting at home with my whole family after dinner and watching the show. It was also going to be my first look at DT. Was I disappointed?NO WAY!It was great. Great FX, great baddies and a great new Doctor. OK the story was a little weak, what evil leader would let the Doctor tell him to ""just wait a minute, I'm busy"". Oh well, it didn't bother me that much.The new Doctor was a breath of fresh air, the best since TB. He left me trying to remember who the last Doctor was, oh yeah CE.Can't wait for the rest of the series. Keep up the good work.",NEGATIVE,0.9856172204017639
10,"My all time favourite show EVERThere is so much to love about it the great charecters,the great monsters And episodes themselves. Thee are so many episodes I would rate 10/10",NEGATIVE,0.9995785355567932
10,"Everything up till 13 is amazing, I love this show so much. I have watched it since I was 9, sadly though the later seasons get better and worse.The 9th doctor. Is a pretty good dr, only one season however, but it had some fun characters, like Jack and rose.10 was a fanominal doctor one of the best, he did such a great job. His three seasons are some of the best TV to watch.11 is a more childish but lovable doctor, meeting such icons like Vincent van goh, along with Winston Churchill.12 was a great doctor he was an old and wizened man, he was also my first doctor. With fun episodes for newcomers and hardcore alike.13 was the worst dr ever, so much garbage put into her and her seasons. I'd skip her entirely.Overall best show until 13 shows up, but totally worth the time and watching. With lovable stories and sweet messages and iconic monsters you can't go wrong
Now go forth and watch!",NEGATIVE,0.9379826784133911
10,Great acting and great story really great. Original Sci Fi story looking amazing.,NEGATIVE,0.763946533203125
9,I think she's doing a great job. Best doctor was Baker. Whitaker is as good as many of the rest. She's not the same and the show has evolved. People resist change. Even if it's good.,POSITIVE,0.9994766116142273
7,"Recently got into this.. There are some good episodes, some great but there are also some stinkers especially in the earlier seasons which mostly focus on the end of the world as a way of raising stakes. My favorite episodes are the more intimate ones that let character take center stage inside the wacky concepts",POSITIVE,0.9998766183853149
8,"I have seen every episode of doctor who there is available including the old 1963 episodes on up to the most recent ones with Jodie. I have to say that with the newer series and all our technology and graphics capability they do a pretty decent job. The story lines are occasionally lacking and a bit obscure as well. However, the show itself is quite good, I have always loved watching it and it always leaves me wanting to see more. I hope they never stop making new episodes.",POSITIVE,0.9967038035392761
7,"I am a new viewer of Doctor WHo. A friend told me about it one day, said it was a great show.I had just now heard of Doctor Who and was interested, so I looked at their website. The first piece of Doctor Who media I've ever seen was the ""Attack of the Graske"" game on their website. Then, I read one of the old 4th doctor books. Then, the first episode I saw was ""The Impossible Planet."" Now I know about the major writer of the show's episodes and I don't like the kind of stuff he does. For one thing it isn't purely original, and another, he (it?) ""hints"" things in the show that would definitely drop its ""PG"" title.Now before I knew about the writer and some of the episodes, I loved the show and its base storyline. It is thrilling and I've grown to love the characters. But, the vague and very uncommon appearances of slight profanity REALLY tick me off. Its a great show, too great to be ruined by profanity!!! An example? Cassandra taking over Rose and causing her to unzip her shirt a bit to show more cleavage (and female cleavage in general), and the Cassandra taking over the Doctor- in New Earth.A lesbian couple in Cellblock...A 'bisexual' character (Captain Jack)...The random kisses the Doctor receives...I mean, it just strikes me as odd that this show remains PG rated. Children watch it! A children's SERIES was made on it (Totally Doctor Who)! And here Russel is ruining it with profanity.All in all, its a great show, a good resurrection of the classic. Great special effects. Amazing Time-Lord plot. But I am always uncomfortable showing some episodes to my friends who have more strict parental rules on what they can and can't watch. I only wish Doctor Who were less profane.Now I myself have a lot of great episode ideas for this show that don't take place on Earth. Original ones. I only wish I was writing the episodes with David Tennant because he's my favorite Doctor, and the first Doctor, I've seen.Please! If one of you executives for BBC is reading this (and I highly doubt it), I have some great episode ideas... *hint hint*",POSITIVE,0.9989615678787231
4,"I just finished the 5th episode with Jodie Whitaker as the new doctor. The writing is so weak and the stories so dull and plodding that I can't blame the cast. I get that the transition to a new doctor takes some time both in terms of storytelling and character development. But there seems to be little continuity between the old and new doctor. They are technically the same person! I'm not asking her to be the same as the previous doctors. I get that they are trying to do some new things, take new paths and so some breaks with earlier seasons are necessary. But is feels like they have erased much of her past. Also, the old doctors used to have some fun. This doctor is kind of a grind. I get that the showrunner said they were going to stay closer to earth and old foes would not revisit the show much if at all, but the stories just feel juvenile and lack depth.I used to be excited to catch the next episode, but now it feels like drudgery just to get through it. Keep the cast, but something needs to be done about the writing!",POSITIVE,0.9972971081733704
,"I've been a lifelong fan of Doctor Who , my earliest memories are of some of the John Pertwee episodes and the first Tom Baker season and I credit the show with kindling my love of the sci-fi genre . Doctor Who was a major part of my growing up , the Doctor being probably being my #1 childhood hero , I was deeply saddened when the show was cancelled and delighted when I heard it had been re-commissioned. Since hearing the good news I had been looking forward to the new episodes with eager anticipation , however after seeing the first 4 episodes my enthusiasm has begun to slowly melt away .The first episode felt kind of rushed and lacking in any real story which I think I can understand as it was more of an introduction than a proper episode .I have no real problems with Christopher Ecclestone as the good Doctor , one or two aspects seem a little odd and I'm not sure I like his costume all that much , it just makes him appear too average and ordinary . I've seen a few less than favourable reviews of his performance as the Doctor saying that he just doesn't act like the Doctor of old , but considering each new regeneration of the Doctor has his own unique personality I'm not really sure how these people could have arrived at such a conclusion . Billie Piper as Rose also does a pretty good job and I have no real complaints in this area , Rose's mother however is a completely different kettle of fish , what a truly awful woman I really hope she doesn't appear in too many episodes.The second episode was a notable improvement upon the first , the futuristic setting was nice as was the inclusion of several bizarre aliens and an actual storyline all nicely finished off with some decent special effects .The third story is probably the strongest of all so far and almost a return to the classic Doctor Who we all remember and love , featuring some rather creepy monsters , a classic historical setting and a highly engaging story I thoroughly enjoyed this episode .Next we come to episode 4 which for me represents everything that is bad about the new series , it was simply awful , lets start with the most obvious thing , the flatulent aliens . I mean come on seriously , this is something you would have never seen in the old Doctor Who not in a million years and it just feels totally out of place and just plain wrong . It's clumsy attempts at humour like this and the belching wheelie bin in the first episode that really give me a bad feeling about this new series , this is Doctor Who not the Young Ones and I just feel there is no place for infantile toilet humour in a show like this . I'm not saying there's no room in Doctor Who for a bit of humour it's just that in the past it's always tried to be a little bit clever and/or a bit tongue in cheek , are today's audiences really that unsophisticated that we need to have these sorts of dumbed down attempts at humour ? Next up we have all the sexual references floating about , from Rose's mum's pathetic attempts to seduce the Doctor in episode 1 , the line about the undertaker copping a quick feel in episode 3 etc. again this feels really out of place , awfully crass and clumsy , not only that but isn't this supposed to be a show for children ? Also in this episode we have a scene with the doctor watching TV in a crowded London council flat , I'm sorry but that should just never happen , ever . It's like the writer is trying to weave elements of currently popular TV programmes such as reality shows and soap operas into Doctor Who , this just seems so incredibly wrong .Another thing that worries me a little about the new show is that all the episodes seem to be centered around Earth , I really hope we get to see some more alien locations used in the next series otherwise I feel the show will start to stagnate very quickly .Most of the above criticisms I can just about live with , I'm not happy about these things but I can accept them and try to get used to them , there is however one element of the new show that has me very concerned indeed , there seems to be some kind of romantic subplot developing between the Doctor and Rose . There have only been slight hints at this so far , the odd look here and there etc. but it's enough to be a bit worrying . It may just be me reading too much into certain scenes (and I really hope that it is) , but if not then I feel that this will be one travesty too far . The Doctor should never , ever , become involved with his companions in such a way it's almost like one of the golden rules of Doctor Who , I feel if they ever broke that rule I'd just switch off and never watch it again .All in all the new series does have many great elements and there is certainly the potential here to live upto classic shows of old , unfortunately there is also a lot of bad , clumsy and downright amateurish elements in there as well , as far as I'm concerned the jury remains decidedly out on the New Who but the fact that I'm already picking up on so many bad vibes is not encouraging .",POSITIVE,0.9990580677986145
10,"Love this show, all the seasons, all the doctors. Yes, some of the episodes can be boring but it so much better than all the nonsense out there. I am so glad they are continuing the series and can't wait to keep watching all the season yet to come!",POSITIVE,0.9997918009757996
8,Who was/is ur favorite companion? Mine is definitely Donna,POSITIVE,0.9998733997344971
10,"A must see! Doctor Who is an awesome show! I really like the special effects, it has great acting, and the storyline is amazing. I like that the show is a combination of comedy, drama, sci-fi, horror, and has a bit of history. My favorite actor is Matt Smith. He is funny and witty. My favorite episode is Daleks Take Manhattan. It has great special affects, makeup, and awesome story line. This show has been on for 50 years, a not very known fact about Doctor Who is, it was originally a low budget film, originally made to be an educational show. If you are looking for a show that has it all, this is it! Doctor Who is by far one of my favorite shows!",NEGATIVE,0.9997902512550354
9,"Top effort all round but guaranteed to give young children the most dreadful nightmares, and possibly not entirely appropriate for the 7.30 pm time-slot the show usually occupies. The original series could be quite scary at times, even in b&w and despite the packing-case sets and the outdoor scenes all shot at the local quarry. However, the new version makes full use of an adequate budget and modern special effects to take things right over the top.My favorite characters (villains, naturally) are Cassandra ( moisturize me !), and the untitled, but apparently female ""electronic life-form"" that lives in TV sets and erases viewer's faces !My favorite scene is when the Daleks finally come face-to face with the Cybermen.R. B.",NEGATIVE,0.9990090131759644
10,"I cannot claim to be a classic Who fan. I caught the occasional episode as a kid but I didn't go out of my way to watch it. I knew of the Daleks and Cybermen and I knew of the TARDIS but I didn't fully understand the show or the concept.Then, in 2005, my better half (a big Who fan) got me to watch the first episode of the new series. From that point on I was hooked. Not every episode of the new series has impressed me. Some have been hamfisted or just dull. By and large though, the show has been thoroughly entertaining, delving into the psyche of the enigmatic Doctor and teasing us with his darkest secrets. There are plenty of nods to the classic era and it's worth following.",NEGATIVE,0.9947088956832886
9,"Doctor Who is great. I loved David Tennant, as the tenth Doctor, he has some really great acting skills and the episodes were amazing. However, when Stephen Moffat became the new show-runner, I haven't really enjoyed the episodes as much as I liked the Russell T Davies episodes, as I thought that some of the more recent episodes were over complicated, uneventful and sometimes very unentertaining. The reason I am giving the show a 9 is because I feel that the new writer Chris Chibnall will be able to deliver viewers a great new era to Doctor Who, and I think that the choice of casting Jodie Whittaker was a phenomenal choice. Jodie Whittaker is a brilliant actress, and it is the best they have made since David Tennant who became the Doctor in 2005.",POSITIVE,0.9919105172157288
6,"With the arrival of Russell T. Davies and Christopher Eccleston, came a brilliantly updated version of the show, complete with the CGI that the original shows had lacked. Although these series may not quite have lived up to the original shows in terms of quirky and quaint themes, they were generally well written and casted. When Eccleston left, I was dubious about Tennant because I didn't want the show to change from what was proving a nice little series but after the first episode I loved Tennant as a Doctor and his character developed nicely. Although I never really came to like Rose, Martha and Donna were very enjoyable and well written characters and all had depth to them as companions.Then Davies leaves and Moffat, who wrote superb one off episodes in the first four seasons, becomes producer and so I naturally had high hopes for the new season. The new Doctor, Matt Smith looked decent enough and so did his companion, Amy Pond. Though naturally as before, I didn't want Tennant to leave I assumed I would grow to like Smith soon enough.For the first few episodes, I was drawn in and enjoyed the stories as much as I could, being that it is aimed at children, though that is no reason for it to be let off the hook as many writers have achieved a child/adult audience compromise, but soon when Moffat was no longer wet behind the ears, I began to see how ludicrous it had become.Matt Smith is a fantastic actor but the way Moffat writes him as the Doctor portrays him as a big kid who's had a few too many sweets and cannot seem to take anything seriously. I thought over time his character would evolve but so far he still faces enemies with a happy-go-lucky, 'I am invincible' kind of attitude which removes all the tension from the show even during the 'scary' moments of the show. Tennant's doctor managed to pull of this personality but Smith's is a hyperactive child continually coming out with nonsensical lines which if he were real would make me think, 'What the hell has this guy been smoking?'. He also has the kind of voice that sounds as though he is being patronising to everyone he speaks to, and although he has a right to, him being a time lord and all, it makes him seem almost arrogant.The romance between Amy Pond and Rory (another character that doesn't grow on me) gets in the way of the Doctor-Companion format that has been used since this series started and I found Rory just seemed to be hanging around like a spare part, even when he saved the day.The whole of the last series with the River Song business about her being Amy's baby and also being partly Time Lord was a highly unconvincing plot. Her being born to kill the doctor and then not doing so causing the whole of time to collapse ended in a silly episode whereby different periods of time were bleeding through causing Romans, Celts etc. to appear in for some reason the current time they were in. Why the future human race didn't not appear or why the buildings of past and future times did not end up all in one time at once is anyone's guess. The fact that we only saw the most famous time periods in history is contrived as well.In addition, Moffat fails to add the little extra details that make the show so much more enjoyable something that Davies managed to achieve and instead thrives to create huge story lines of an epic proportion means the magic is lost from most episodes. So much time is spent on CGI, that the clichéd characters cannot be developed and so we don't feel any emotional attachment for them then don't care what happens to them.Moffat himself is not the most likable person, recently branding critics of his shows as stupid because he believes they don't fully comprehend the vastness of his plot lines. I managed to understand the plot of the last series easily, I just found it incredibly unbelievable and so emotionally unattached that it was boring to watch. Moffat tries to make out that the mysteries are hard to solve and when he reveals them we react as though it was obvious but that's because it was obvious all along such as River Song=Melody Pond and silly names such as Lake Silenciohmm I wonder if that is linked to The Silence aliens. The finale where the Doctor gets 'shot' by River song whereas he's actually in a model of himself controlled by aliens is a complete rip off of Meet Dave, an Eddie Murphy film that took its ideas from The Numskulls, a comic strip found in the Beano.The 2011 Christmas Special lived up to what I was expecting..utter tripe. A clichéd kid with big glasses who doesn't do as he is told, ends up travelling to a different world in a Narnia style manner (at least they acknowledged they had stolen the concept this time). The trees are alive and are angry at the miners for polluting the atmosphere. These miners however, are incompetent in that they can be outwitted by a hysterical woman who has lost her children. She then manages to control a very technologically advanced machine without any prior knowledge of operating vehicles apart from her husband flies planes.a poor explanation in my opinion. This then concludes with the trees going off somewhere and the Doctor saving the father of the children by guiding him through the time vortex another convoluted idea.In conclusion, I do hope that Moffat improves his plots and tries to write for its audience rather than a mishmash of it being too confusing for children and too ridiculous for adults, as the premise of Doctor Who is a very good one indeed.",NEGATIVE,0.9375702738761902
10,This is the best tv series i had seen i think i will never see tv series better than doctor who,POSITIVE,0.9932875037193298
7,"The job of the first paragraph in a story, or in this case, the first few minutes in a show, is to grab the audience and give them enough of a shake to make them grab tighter. It shouldn't be so strange as to give them a headache, just enough to pull you in.This pilot DIDN'T.Maybe it's because I'm an American, but I found about the first half hour of it rather convoluted and confusing. In fact, the only reason that I kept watching was because of my scifi addiction and the hope that it would get better.Guess what? It DID.Somewhere between 25 and 35 minutes in, it changed. From an overbearing, queasy cant and an annoyingly unsuspended suspense of disbelief, the quick rhythm of speech and motion smoothed out into something quite interesting. The two main characters became believable. I even sympathized with them. In short, I was pulled in to the story.Add to this twist of events the rather well-done preview of the next episode, and I was officially hooked. I have to see the rest, period. For those of you who love scifi, and are considering this show, I only have one thing to say: Stick it out to the preview.If you still aren't interested, hey, no one's forcing you to keep watching. At the very least, you'll have some concept of what on earth ""Doctor Who"" is. There are worse things to do with 45 minutes than widen your scifi repertoire. You know what? Just watch the damn pilot and decide for yourself.",NEGATIVE,0.9689419269561768
1,"With video games, star wars, comics and now this 2018 mess. If season 9 was bad, now season 10 is a dumster fire. Since taking a hard left the show should be called Dr. Who Cares. I'm switching sides and joining the Daleks.",NEGATIVE,0.9943944215774536
,"Absolute garbage. I watched it in eager anticipation of modern fantasy entertainment and instead got my intelligence insulted. Nothing about this shoddy production was worth the 45 minutes spent watching it. I note that less than a week after transmission of the first episode, Chris Eccleston has already called it a day for his incarnation as the Doctor! That speaks volumes doesn't it! Even he must be embarrassed by the sub-CBBC quality of the show. My 8 year old daughter thought it was pathetic, as did I (38), my wife (32) and my parents (48 & 50). Who was this programme aimed at exactly? Yes, the old series of Dr Who had childish elements but it was shown at Tea Time! Not at 7:00pm. The BBC have obviously employed it as a ratings grabber to 'steal' viewers from ITV but they've given no thought to when it ought to be transmitted. And the childish/humorous stuff was always balanced by other things - interesting SF concepts, perilous situations, atmospheric sets and music, strong characterisation, etc, etc. This show had NOTHING else to offer! The dialogue was trite, the acting was amateurish, the story was stupid, the SFX were tame, etc. So it got 10 million viewers!?! Big deal - I bet a large percentage of those people were as disappointed as I was. Lets look at the figures in 12 weeks time shall we - that will give us a real indicator of the success of this show.",NEGATIVE,0.9990984201431274
10,"Great ""reformatting"" episode. Nuanced and true to series. Nice work being a female Doctor with out having to shout-out z""I have Breasts!"" or domething. Simply being was enough. I like the new friendsxalso. RE THE TARDIS, neebies shoild know third Doctor had a disabled TARDIS his run, and still was amazing. Can't wait for the rest of the season.",NEGATIVE,0.9914604425430298
10,"I absolutely love Doctor Who. I started watching the show back in 2005 with Christopher Eccleston and haven't stopped since.The now former showrunner Steven Moffat once said that Doctor Who is every show ever made combined into one, and that right there speaks a thousand words when you look at the shows now 50+ year history. Although its main genre is sci-fi, one of the reasons Doctor Who has survived this long is because of its ability to reinvent itself. One week you could sub-categorize it as a western, one week as a period piece or one week as a romance. There's literally no end to the shows potential.Add to that the shows ability to reinvent itself without the need for a complete reboot, even after a 16 year hiatus, and you have a show that could go on forever. 
In essence, what the show ultimately gives me is an overwhelming sense of escapism, unlike that of any other show on TV. I love the way the show regularly changes tone and theme, catering to a large family audience. I love how every doctor has a new personality that's both bombastic and serious. I love how every episode manages to tell a new story. It's escapist television that will never go away!",NEGATIVE,0.9480264186859131
9,The characters are ignorant of segrgation. How do they not research a destination in the US living before arrivin,NEGATIVE,0.9909234642982483
10,"Series 11-12 aside, Doctor Who is amazing. It gave us Daleks, Cyberman and THE BLOOMIN TENTH DOCTOR. 😑 ok rrussel t Davies (the best showrunner) has taken Chibnalls car and he is back at the wheel. 🚙🚙👌",POSITIVE,0.9980921149253845
9,"For the early episodes about up to the 6th era of doctor who , the story line was exeedingly boring and bland but the grotesque , satisfying , horriffic and truly strange alien designs are the most incredible part. I love the futuristic , strange use of artificial intelligence and modern , state of the art tech and engineering in this strange universe. The mid eras of doctor who were my personal favourite stories and monsters but towards the Jodie Whittaker era the main storylines were beggining to get more boring and repetetive.",POSITIVE,0.9957606196403503
8,"There is a an underlying spirit to The Doctor and she nails it. Each actor so far has brought a unique flavor to the role, usually for good. Jodie is already off to a better start than Peter Capaldi or Paul McGann, having established key traits 3+ episodes sooner. She is already owning the role and we can only hope the writers don't let her down.
Season 11 is off to a great start with some updated technical approaches creating a new story telling variant. The writing and acting is solid, with room to grow and refine. This is huge because BBC projects have been known to paint themselves right into a corner when a new showrunner & writing team takes the helm.The key thing they pushed a little hard and would be foolish to hammer on is repetitive dialogue to justify her in the story line... unless it makes a great catch phrase like her predecessors. Everyone who is watching already knows about how regenerations affect the doctor so don't dwell on minor points that are already established with the character.
I also hope that as they move forward, they don't rely on creating 1 and done antagonist for her, don't get cliche or use lazy writing gimmicks, which this first one bordered on. It is okay if the drama comes from situational causes rather than malevolent antagonist.",NEGATIVE,0.9989427924156189
6,"I tuned in to the new Doctor prepared to be disappointed. What a surprise! The new incarnation is wonderful! It respects the old traditionsthanks for preserving the theme music; somewhere Ron Grainer is smilingwhile adding new twists. The production values are slicker, yet there is the occasional bit of cheesiness that plucks nostalgic strings in this old Whovian's heart.The toughest things for me to get used to are: (1) the use of film instead of videotape: It looks better, for sure, but I'm still trying to ""tune"" my eyes to it; (2)the Doctor's decidedly less Received English accent. I have no issue with it other than that my ear has been trained to the more Public School speech patterns of the old Doctors.All in all, though, a fabulous blend of old and new. I look forward to seeing more.",NEGATIVE,0.9986207485198975
10,"As a fan of the old Doctor Who, and after the mediocre Fox movie, I was dubious of this new series of Doctor Who. I gave it a chance though, and am so glad I did.Yes, some episodes aren't as brilliant as others, but they are all enjoyable, and yes, Eccleston's Doctor is far from any we've had before but... Eccleston's Doctor is just about the best there is. His performance is at times comical, at others dramatic, sometimes completely crazy but always fantastic.This, and Bille Piper as Rose make this series a cut above the rest (Camille Coduri is also fantastic as Rose's mum), and there is a depth to this series not present previously. This series is incredibly powerful, especially considering its Sci-Fi. I mean who'd have thought you could ever have felt sorry or even cried for a Dalek prior to this, how many times in this series' history have we had moments like those with Rose's dad, the Emergency Doctor and the 'You were fantastic...so was I' final speech? I advise anyone, whether a fan of Doctor Who or even TV drama to buy this set on DVD, it truly is ""Fantastic!"".Now only 4 episodes through the latest series (and looking forward to the new Cybermen) I have to say that David Tennant's Doctor is just not as good, of course you may disagree, but I don't think his Doctor is capable of those emotional moments seen in the previous series. I also have to say that in my opinion so far this series has not been as good as the last, however the return of Sarah Jane & K9 was a fantastic episode, a true gem. Not to say this series is not good, just not quite AS good.So whether you like it or not, and whether you prefer Tennant or Eccleston, The Doctor is back, and he's here to stay. ""Fantastic!"" - Almost as many ""Fantastic!""'s as The Doctor! -",NEGATIVE,0.9916143417358398
7,"The first and second episode of season 12 (Spyfall) had the real Doctor Who feeling. The third didn't. I watched it anyway, because some things might return in future episodes. But all seasons since the reboot had its good and bad episodes. The same happened in the decades before that.
If people don't like the show anymore because of the writing, that I can understand. Season 11 had a lot of bad episodes. But most negative reviews go on about the doctor being a woman or that it has a left-wing political agenda. It allways had an agenda, from the start in 1963. And it was never a conservative one.
And if you are still remembering the very old doctors like Baker and Pertwee and how you were excited to see these shows in the seventies and eighties, you seem to have forgotten that you were a child back then. And that doctor is not made for people who are retired or in their fifties to revel in melancholy,. It's made for children.
But I hope that the writing get's better. As I said 'Spyfall' was very promising.",POSITIVE,0.9904974102973938
1,This could have been a great show. Jodie Whittaker as the doctor was a great idea. I feel so sorry for her though. Terrible acting from her supporting cast. Really poor writing. Really cheap sets and poor CGI. Then to top it off they ram through constant political comments. Trying to push the BBC agenda. I just want to watch great sci-fi and be entertained. Keep politics out of it.,POSITIVE,0.9998059868812561
,Don't worry fans. This is all a joke. It's all a dream. The doctor is going to wake up and realize she was stuck in another Veil trap where everything is bad. The writing is bad. The stories are bad. Everything sucks. But it's ok... She'll wake up next season and realize it's all been a Veil trap where they were trying to ruin the Doctor. It's a long setup to her destroying the weak lame adventures she was on. This is probably spoilers but it's the only thing that makes sense.No offense to Jodie Whittaker because I like her as the Doctor. I just hate the new new writing.,POSITIVE,0.9997459053993225
9,Very good show with very good concept. The writing can be a little bit dodgy at times but it's a great show,POSITIVE,0.9997020363807678
10,"The biggest problem with the show is that it's inconsistent. One week you get a weak story next weak you get a masterpiece so I always say to people who want to watch the show ""Don't give up, you'll like it at some point"" not only because it's inconsistent but because it changes a lot. Don't like series 1? Try 5 or 2 or 10! Every weak you get a different story, first, maybe a political one, next week sci-fi concept and then a historic episode. That formula, unfortunately, does repeat sometimes. Doctor Who is the creative show. Episodes like ""Empty Child/The Doctor Dances"" ""Blink"" ""World Enough and Time"" ""Heaven Sent"" shows Doctor Who can do horror. Episodes like ""Gridlock"" ""Smile"" shows that DW can do sci-fi. ""Forest of the Dead, Silence in the Library"" shows that it can do horror and sci-fi well. And so on...However episodes like ""Fear Her"" ""Love and Monsters"" ""The Lie of the Land"" ""Sleep No More"" shows what Doctor Who shouldn't do. Some people say that this show died with series 4, series 7, series 10 (every series I mentioned ends with Doctor regenerating... that says a lot). I keep saying ""It didn't"" maybe the quality dropped but it was still Doctor Who. The core belief of Doctor Who is change and that's weird given that Doctor Who fans do not like change. And now there's the biggest change yet. 13th Doctor played by a woman. I don't get it how people can't go with it. The point of The Doctor is not that he's male the point is that he changes. He keeps being somebody else. Doesn't matter who. People say ""What if we change Wonder Woman's gender."" No. Point of Wonder WOMAN is that she's a woman, as I said the point of The Doctor is change. It doesn't go against the lore of the show in any way. Yes, you can say every Doctor was a white male, fair enough but he can change in anyone so changing into a woman after 13 male actors is an interesting and okay path. It's okay if people say that they don't see a woman playing the Doctor, but saying it's against the show's lore is wrong. Chris Chibnall I wish you a good luck.",POSITIVE,0.9993659853935242
9,"To say that this is one of the best shows on TV nowadays would be an incredible understatement. It has a fast pace, great acting, lots of action, and a plot that keeps the viewers guessing until the end... what more could you want? It started out as a show that had a simple plot with simple characters, but as time went on (particularly when Christopher Eccleston left), the show started making metaphorical connections to events that are happening today. This show has touched on abortion, genocide, freedom of speech, the current ""need"" to be able to sell EVERYTHING for profit, global warming, even the Iraq war, all without making ANY direct references to these issues. Also, I must say the new Doctor Who is a significant improvement from the old one. I have nothing against low budget shows and cheap special effects (after all, I LOVE the original 'star treks'), but the originals had bad acting, and the show simply plodded along slowly, not going anywhere, week after week after week. This new show (as I mentioned before) has a fast pace and keeps the viewer thrilled until the end. Also, this show is great for the whole family! I am 15, my sister is in college, and we both love it, along with our parents. I recommend this show to absolutely ANYONE! 9/10",POSITIVE,0.9998321533203125
10,"I grew up watching the other Doctor Who series, but the new Doctor Who is improved. The new cast and plot lines are improved... Christopher Eccleston is amazing and he is my all-time favorite of the Doctors; the whole cast is awesome. I think that they have good chemistry between the actors on the show and the plot is strong. All of the episodes are wonderful, I've laughed and cried. A show that can inspire strong emotions is an excellent show and The new Doctor Who certainly does this for me. I definitely recommend this show for everyone.....my parents love the show and now I got my best friend hooked.... I'm going to buy the DVD set when it comes out!",NEGATIVE,0.9878660440444946
